app_id,score,star_num,helpful_num,review_content
org.wordpress.android,172.34037558685446,2,2,"This app is so bright it hurts. You're trying to read, write and relax, but the blank color scheme reminds me more of the sun hitting my face at 6am than of me relaxing while browsing.  This app doesn't have some sort of front page like imgur has for example, instead all we get is the ""discover"" feature which only promotes bland, vague and uninteresting posts with no personality. Just look at it right now! Where are the people sharing relatable stories, or video game strategies, or book or tv show reviews or something? All the posts featured there are just... unattractive, to say the least. And it's the only source of new content there is, otherwise you have to look it up manually.  There are no set categories or tags, instead you make them up and unless people type them up exactly like you did they won't see your post, which is counterintuitive and discourages finding new posts or bloggers.  People can disapprove or even edit your comments. That is twisted, discourages freedom of speech and opinion sharing and even allows people to literally put words in your mouth by changing your original comment to whatever they want.  You can't dislike posts or comments, so the voting system is pointless. You might think otherwise because Twitter and Vine have no downvotes,  but they promote discovery of new content in various ways, while WordPress does not.  The search bar doesn't work. I've tried finding my own posts with the exact same title they have and they don't appear.  All of these factors make it feel deserted and lacking of a community, and discourage new users of getting into writing or reading on WordPress. Also there used to be a eay to add a black outline to images; a necessity when the background is white."
com.mapswithme.maps.pro,147.731220657277,1,3,"Problems, Problems, Problems! ------------ First when I installed the app & got some maps, they would disappear from the phone after each re-boot. So, I wrote to the developer. No reply after a month, I wrote back. No reply after two weeks. ------------- Next I uninstalled & re-installed the app (for the 12th time trying to fix the vanishing maps problem). Now the place in Settings to tell the app where to store the maps is gone. Gone! (The SD is 32 GB and has 31 GB free) I wrote the developer. After a week- no reply. ---------- Uninstall Warning: Each time I uninstalled the app., a large folder (Over 1 GB on mine) was left behind on the phone. One must use a file manager to delete it. --------- I Give Up (Which is too bad because this app is easy to use.) UPDATE- As shown below, the someone from the developer company posted suggestions. I had already tried (multiple times) what is suggested in the links the person posted. I also had already sent e-mails to the address shown. I will try one more time to contact them (because it looks like a fun & easy app). If no luck, I'll have to conclude that my phone and this app just won't play well together. UPDATE- Developer replied to this review and asked me for the name I used to contact them. I won't post my e-mail here. (That's not a comfortable thing to do.) I sent a new e-maill to them. I will update the review & star rating when (if) they reply & tell me how to make this application work."
com.mapswithme.maps.pro,135.9718309859155,2,0,"I wanted to like this app. I'm looking for an alternative to google maps. The routing is actually ok, although the estimated timings don't take traffic conditions into account. The offline operation is good, but there isn't really an 'online' mode. If I currently have a good connection I want to be able to search a new area without having to download the section first. But what has killed it for me is that the search is useless. There us no UK postcode search, which is what I primarily use. Searching by street name sometimes works, but often comes up empty. Conversely when there are multiple matches adding extra location details (borough, etc) doesn't narrow the search effectively. As far as i can tell it treats each term entered separately and at some point if you haven't chosen one of the matches for your first term and keep typing it switches to searching on the second term, ignoring the first. I only managed to experience the navigation by finding places on Google maps, and then matching the street pattern and zooming to find them manually in this. I gather it works better in some countries than others, so I'll probably try it again sometime, but for now I'm giving up."
com.mapswithme.maps.pro,129.74530516431923,2,203,"This app used to be perfect and previously helped me navigate around the world, but after updates these last few months, the app will no longer work offline. Unless I am connected to wifi, the app hangs on the preloading screen logo. Consequently, the app is now useless to me. If I wanted an app that required data and pressured me to to turn on location services, I would use Google Maps. This is disappointing because this used to be my go-to app."
com.mapswithme.maps.pro,129.04460093896714,3,158,"I was a bit lost on a tropical island's hill. Used it to find the right path back. Recent version seemed to be acting perversely, sending one to slip road to exit motorway only to rejoin it. Also no option for using motorway if available. Not good. Also it would be useful to be able to have waypoints and preferred routes and types of roads to avoid. Updated version now doesn't bring up saved favourites when planning route when tapping on To button. Another feature absent is any indication of the name of the road you are on, or, often, the junction numbers on motorways. The maps do not always show road names as well, or if they show up, the names will vanish when you zoom."
org.wordpress.android,128.9694835680751,2,74,"Change the profile pic from the app was successful,new pic applied in WordPress web based,but in the blog owner comment reply list the blog owner gravatar still using the old previous profile pic,I wish there will be select all in Comment menu so user can select all spam comment n delete at once.Why if we change public name it doesnt change all the previous public name in older comments with new one!?the Reader tab have issue it still showing me content from blog site i have unfollow for months!"
com.habitrpg.android.habitica,126.51643192488262,2,0,"Good idea in theory but the interface is way too ham-handed. If I try to set multiple reminders for a task, it seems like it would allow it, but then it discards the second reminder time and only saves the first one. Moving tasks up and down the list doesn't work properly (lags and jitters). Tapping refresh puts them back in their original order making re-sequencing them pointless. Which brings me to another point: refresh has to be tapped constantly to see changes that you make. I created a habit and it seemingly disappeared right after hitting save and wouldn't appear until I refreshed. Also, how do I hear the theme song? I can change it in the settings but tapping each option simply changes which one is active. How am I supposed to know which theme I want if I can't preview it? Another problem is the tutorial: tapping the menu items at the bottom didn't always activate each sections tutorial. For example, I tapped on To-do and created some items, then went to Rewards, saw that tutorial, went back to To-do, and then the app decided to display the tutorial for To-do. Making tasks, habits and goals like an RPG is a great idea. But honestly, I think most people would get frustrated at this clunky interface and just give up after 5 or 10 minutes like I did."
com.mapswithme.maps.pro,124.13262910798122,1,1,"Effectively useless for cycle routing. I downloaded this to get cycle routing which Google maps doesn't offer in Central America. Maps.Me does do cycle routing but it's effectively useless. First, it only offers you one route to your destination, so if you were thinking about taking another road, too bad, maps.me will not show you how long that road might be. You only get the one suggestion and no others, and no way to make it give you other options.  Second, there's clearly a compulsion by the app to avoid anything it thinks is a highway at all costs. So you end up with totally bizarre and out of the way routes when there's a direct road from you to your destination. This avoidance of highways would be ok if you were given more than one route to choose from, or you could turn off the 'avoid highways' preference. Unfortunately this is not possible. All of this might be fine in the US or Western Europe, but in Mexico and Central America if a road doesn't have a number (and is nominally a highway) it probably isn't paved. So avoiding anything with a number is basically going to be sending you along a lot of dirt roads. The app is also then also avoiding lots of rural highways, totally quiet, beautiful, no traffic, two lane roads.   Finally, they made a big deal with an update that made the app display an elevation profile for cycle routes too. This is a big deal for cyclists, as it's important to know the hills you have in front of you (or at least on the one route the app wants you to take). Sadly, this elevation profile is effectively useless too. The profile had nothing on it to show scale, so you have no idea how high the individual peaks are. There is one number given next to an up/down arrow symbol which I think must be net gain??? Or maybe it's total gain??  I really have no idea. And honestly, if you're going to give me one number, give me the highest altitude I'll reach on that route. From there I can guestimate the other climbs.  Maybe the app is ideal for driving. Maybe it works better for cyclists in cities. I don't know. I do know that it's pretty useless for me, except in the rare circumstances that the app and I are in agreement about which road to take."
com.mapswithme.maps.pro,122.06455399061034,2,123,"Voice guidance is awful: says keep right/left where I have to go straight, doesn't say exit numbers, doesn't say street names. Search is poor: shows the list, but how do I check these places on the map. I click the place and it shows my current location with the option to route to, but sometimes it shows the destination, go figure! No alternative routes, not optimal route, it can give the route which includes traffic lights, a couple of left turns instead of short residential road and right turn"
com.mapswithme.maps.pro,120.82276995305165,2,1,"Too many ads. Even more than Google Maps. At least most of the features work in a general sense; just not in my area.  EDIT: I understand that advertising is a resource that allows for development to continue, but you must understand the current default implementation makes any features very unappealing and the entire experience unenjoyable. I uninstalled imediately after the second push ad. Push ads are unacceptable in any form.  I am aware you can opt out of most advertising by going to settings and switching off ""Show offers"", but there's no garuntee your app will stop giving other unwanted push notifications, such as the one asking if the user is aware of the bookmarking feature. DO NOT engage the user outside of the app unless it is for a currently requested function or feature they are actively using, such as continuing navigation while in the background. There are better ways to let users know of features. For example, highlight the area you want to be noticed and give a brief message when the app is launched. This is more benificial for you as well, because a user is more likely to follow through when they have already chosen to engage with the app, as opposed to you trying to pull them away from whatever else they may be doing."
